group_id,well_index,color_space,channel,value
1,0,RGB,R',0.5106032185845668
1,0,RGB,G',0.345045225683413
1,0,RGB,B',0.14435155573202016
1,1,RGB,R',0.5138696004285561
1,1,RGB,G',0.36368104060969886
1,1,RGB,B',0.12244935896174496
1,2,RGB,R',0.722755062356633
1,2,RGB,G',0.267415421210524
1,2,RGB,B',0.00982951643284296
1,3,RGB,R',0.7309554697051871
1,3,RGB,G',0.2638072764168404
1,3,RGB,B',0.0052372538779724784
1,4,RGB,R',0.7244711120251106
1,4,RGB,G',0.2688773180882654
1,4,RGB,B',0.006651569886624006
1,5,RGB,R',0.7136604047940017
1,5,RGB,G',0.2755791112761984
1,5,RGB,B',0.010760483929799938
2,6,RGB,R',0.9352967585944993
2,6,RGB,G',0.0598088830807108
2,6,RGB,B',0.0048943583247898145
2,7,RGB,R',0.9262010583717386
2,7,RGB,G',0.067794812052309
2,7,RGB,B',0.006004129575952272
2,8,RGB,R',0.9660810775225035
2,8,RGB,G',0.032856506374730005
2,8,RGB,B',0.0010624161027665989
2,9,RGB,R',0.956730948035428
2,9,RGB,G',0.039335287152909404
2,9,RGB,B',0.003933764811662434
2,10,RGB,R',0.9404046489076215
2,10,RGB,G',0.05307608441500485
2,10,RGB,B',0.006519266677373619
2,11,RGB,R',0.9337876550539219
2,11,RGB,G',0.0594214157447997
2,11,RGB,B',0.006790929201278266
3,12,RGB,R',0.5356931082072884
3,12,RGB,G',0.45257175039880465
3,12,RGB,B',0.011735141393906951
3,13,RGB,R',0.5628506075725038
3,13,RGB,G',0.4201041744031495
3,13,RGB,B',0.017045218024346536
3,14,RGB,R',0.5896350198969219
3,14,RGB,G',0.39698773004313664
3,14,RGB,B',0.01337725005994141
3,15,RGB,R',0.5582689537461096
3,15,RGB,G',0.41694425255465156
3,15,RGB,B',0.0247867936992388
3,16,RGB,R',0.6158811811858542
3,16,RGB,G',0.37687634504250883
3,16,RGB,B',0.00724247377163706
3,17,RGB,R',0.6208918105610792
3,17,RGB,G',0.3700612026654597
3,17,RGB,B',0.009046986773461154
4,18,RGB,R',0.14715498346001393
4,18,RGB,G',0.4615885882510665
4,18,RGB,B',0.3912564282889196
4,19,RGB,R',0.11408414679091493
4,19,RGB,G',0.49793646996482205
4,19,RGB,B',0.38797938324426307
4,20,RGB,R',0.11594562026770225
4,20,RGB,G',0.5528332375617672
4,20,RGB,B',0.33122114217053067
4,21,RGB,R',0.14677454207005083
4,21,RGB,G',0.49285950729494166
4,21,RGB,B',0.36036595063500754
4,22,RGB,R',0.17122354777492835
4,22,RGB,G',0.4857945024534462
4,22,RGB,B',0.34298194977162544
4,23,RGB,R',0.17248258907241037
4,23,RGB,G',0.49479325785176265
4,23,RGB,B',0.332724153075827
1,0,LAB,L',0.7369500000000001
1,0,LAB,C',0.3666066343703114
1,0,LAB,h',0.232337758213839
1,1,LAB,L',0.77558
1,1,LAB,C',0.4333649482857214
1,1,LAB,h',0.24361541310168808
1,2,LAB,L',0.5972649999999999
1,2,LAB,C',0.6826333589746336
1,2,LAB,h',0.1993491909816203
1,3,LAB,L',0.5872066666666667
1,3,LAB,C',0.6957796769651647
1,3,LAB,h',0.197492057870633
1,4,LAB,L',0.56329
1,4,LAB,C',0.6642236942385682
1,4,LAB,h',0.200014921459626
1,5,LAB,L',0.609125
1,5,LAB,C',0.6856719362106958
1,5,LAB,h',0.20068396444557615
2,6,LAB,L',0.5577716666666667
2,6,LAB,C',0.9567970404953943
2,6,LAB,h',0.12423058672858803
2,7,LAB,L',0.5587116666666666
2,7,LAB,C',0.9377166846733458
2,7,LAB,h',0.12538484077505135
2,8,LAB,L',0.5292266666666666
2,8,LAB,C',1.0
2,8,LAB,h',0.11887202131036408
2,9,LAB,L',0.5590933333333333
2,9,LAB,C',1.0
2,9,LAB,h',0.11809324170205034
2,10,LAB,L',0.5679783333333333
2,10,LAB,C',0.9846021529921363
2,10,LAB,h',0.11996329410896843
2,11,LAB,L',0.56563
2,11,LAB,C',0.9620549418702025
2,11,LAB,h',0.12201460012366219
3,12,LAB,L',0.77964
3,12,LAB,C',0.7911720704374233
3,12,LAB,h',0.27180286094976697
3,13,LAB,L',0.82387
3,13,LAB,C',0.8032955254224688
3,13,LAB,h',0.26058625107376215
3,14,LAB,L',0.8149983333333334
3,14,LAB,C',0.8087126255366449
3,14,LAB,h',0.2507630852081476
3,15,LAB,L',0.8418766666666666
3,15,LAB,C',0.7827231046926659
3,15,LAB,h',0.2609454490943182
3,16,LAB,L',0.7548633333333333
3,16,LAB,C',0.7862003192371766
3,16,LAB,h',0.24355774077280679
3,17,LAB,L',0.8014383333333334
3,17,LAB,C',0.8234097185861254
3,17,LAB,h',0.2398376825577205
4,18,LAB,L',0.7373283333333334
4,18,LAB,C',0.2844266101262054
4,18,LAB,h',0.5023721909585627
4,19,LAB,L',0.7408533333333334
4,19,LAB,C',0.3618196532319141
4,19,LAB,h',0.4890185354579466
4,20,LAB,L',0.6255733333333333
4,20,LAB,C',0.38125205355988084
4,20,LAB,h',0.45462412864811136
4,21,LAB,L',0.6951216666666666
4,21,LAB,C',0.3210192127907772
4,21,LAB,h',0.4712301954548432
4,22,LAB,L',0.6771433333333333
4,22,LAB,C',0.2961985723484086
4,22,LAB,h',0.46230988404461754
4,23,LAB,L',0.663685
4,23,LAB,C',0.31093610436309277
4,23,LAB,h',0.4556806878035679
1,0,HSV,H',0.10924768518518518
1,0,HSV,S',0.4410733333333334
1,0,HSV,V',0.8169250000000001
1,1,HSV,H',0.11772870370370371
1,1,HSV,S',0.47892500000000005
1,1,HSV,V',0.8602483333333333
1,2,HSV,H',0.09972685185185184
1,2,HSV,S',0.8910533333333333
1,2,HSV,V',0.78325
1,3,HSV,H',0.09960416666666665
1,3,HSV,S',0.9343683333333332
1,3,HSV,V',0.7765050000000001
1,4,HSV,H',0.10043657407407405
1,4,HSV,S',0.9207183333333334
1,4,HSV,V',0.7380966666666667
1,5,HSV,H',0.0999824074074074
1,5,HSV,S',0.8838716666666666
1,5,HSV,V',0.7940666666666665
2,6,HSV,H',0.039419444444444444
2,6,HSV,S',0.9409883333333333
2,6,HSV,V',0.9596766666666667
2,7,HSV,H',0.03910555555555556
2,7,HSV,S',0.926875
2,7,HSV,V',0.9530166666666666
2,8,HSV,H',0.03217037037037037
2,8,HSV,S',0.9880833333333334
2,8,HSV,V',0.9471316666666667
2,9,HSV,H',0.030330092592592593
2,9,HSV,S',0.9483483333333333
2,9,HSV,V',0.9906116666666667
2,10,HSV,H',0.03325462962962963
2,10,HSV,S',0.9234366666666667
2,10,HSV,V',0.9869916666666666
2,11,HSV,H',0.03657916666666667
2,11,HSV,S',0.9195733333333334
